candidate,window_days,n_before,n_after,hvac_before,hvac_after,hvac_delta,cooling_delta,pump_delta,plug_delta,aux_delta,it_delta,pue_delta,hvac_persist,persistent,scan
2024-06-22,28,28,28,189.0987621250929,165.52874008357836,-23.570022041514534,1.4815306797701453,1.3184706952856686,-0.3095737437662964,-21.07959441022507,-488.54738465610444,0.007051262072187425,163.97429867722278,True,28
2024-06-23,28,28,28,188.26020031841088,165.57033469469982,-22.689865623711057,1.2424090035142612,1.2966785305818576,-0.22630440811229002,-20.37708249772723,-461.5317680989433,0.0066141582311913805,163.9248325180342,True,28
2024-06-24,28,28,28,187.48503101847498,165.5705036260604,-21.914527392414584,0.9204570042598164,1.2413193425210807,-0.2019001788500958,-19.954651224483854,-448.8654833501323,0.006467737627928738,163.52671882842682,True,28
2024-06-25,28,28,28,186.66106505737793,165.59495298578238,-21.06611207159554,0.06104072265278404,1.1981905099037746,-0.2245731376077682,-20.031453976646816,-432.2898133550102,0.0060034129620722965,163.33319595784573,True,28
2024-06-26,28,28,28,185.85088431993776,165.58480162676256,-20.266082693175207,-0.5633481388109836,1.1536822870762293,-0.20685283276633237,-19.88260137767631,-413.9120247458304,0.005606644961502427,163.32879401771424,True,28
2024-06-27,28,28,28,185.027633947575,165.579080373239,-19.44855357433599,-1.7632195406988949,1.207247820432464,-0.12428150669350968,-20.12880680129598,-401.45907664976266,0.005180944982484448,163.25445122666005,True,28
2024-06-28,28,28,28,184.22935302011066,165.6578799711227,-18.57147304898797,-3.5470366500695505,1.2321495791421029,-0.09181117686684681,-20.97817129678228,-387.4226423010068,0.004431578734421571,163.26245807834206,True,28
2024-06-29,28,28,28,183.3483007278824,165.84322189517746,-17.505078832704925,-3.231774575049819,1.304541690524367,-0.08771274968546416,-19.520024466915856,-365.89658569776884,0.00366798284037384,163.19503201361684,True,28
2024-06-30,28,28,28,182.52928965379647,165.83746246542304,-16.691827188373423,-2.653760945621894,1.341702223720283,-0.10267484345524869,-18.106560753730236,-369.52384299746745,0.004378733351916297,163.19222210447484,True,28
2024-07-01,28,28,28,181.6985603486036,165.82540388011992,-15.873156468483671,-4.684374961559765,1.2832241209253112,-0.10753465974313947,-19.38184196886121,-396.05546464618465,0.0050093386224414616,163.1754160434578,True,28
2024-07-02,28,28,28,180.85136491871813,165.60520722991572,-15.246157688802413,-6.728236262890896,1.1830427162169528,-0.049664649208708056,-20.84101588468505,-449.45328654712284,0.00880673079166594,163.44228544185972,True,28
2024-07-03,28,28,28,180.07292672487512,165.23867366351715,-14.83425306135797,-7.620278909333539,1.147516451507883,-0.009198948614606017,-21.316214467798176,-474.3195825928533,0.010678057333759705,163.90967846442342,True,28
2024-07-04,28,28,28,179.33785312849182,165.16858510764152,-14.169268020850296,-7.584559250373012,1.2013495206635199,0.07200899508365799,-20.480468755476096,-453.8688292260531,0.010378509293943683,163.93928286517038,True,28
2024-07-05,28,28,28,178.57688402045935,165.1784524944034,-13.398431526055958,-6.502979364929001,1.2579531776501298,0.15348173411502541,-18.48997597921982,-439.1747006449741,0.010674988937236618,163.83045562600205,True,28
2024-07-06,28,28,28,177.67266538936067,165.23550590529842,-12.43715948406225,-4.72105787179359,1.363228371779229,0.19217305358727188,-15.6028159304893,-419.6991877123828,0.011190089786469404,163.7511310674167,True,28
2024-07-07,28,28,28,176.2886980684332,164.66772277976133,-11.620975288671872,-3.6171017644960095,0.7034360247513405,0.1933056581701127,-14.341335370246384,-421.1650474076282,0.011771042247384678,164.43652809551457,True,28
2024-07-08,28,28,28,174.9079833381026,164.06311728536042,-10.84486605274219,-2.6967935634037303,-0.20780641357398366,0.2245348433139598,-13.52493118640595,-420.44115510004485,0.012015577162590718,165.11091199602126,True,28
2024-07-09,28,28,28,173.5743545586936,164.08424386671422,-9.490110691979396,-0.5348777434817151,-0.1756410979810994,0.30481522106403736,-9.895814312378292,-399.2320670035715,0.01273167249993179,165.11722274033687,True,28
2024-07-10,28,28,28,172.21602297900435,164.0791095684715,-8.136913410532856,1.370737958252917,-0.2509964109311369,0.32066278746484045,-6.69650907574632,-358.8546673034766,0.012647930354431569,165.07991215266338,True,28
2024-07-11,28,28,28,170.91040253486904,164.06571941169003,-6.84468312317901,2.7500555654914542,-0.3911586560701039,0.28425286154054064,-4.201533352217069,-332.935537057871,0.012836175901570934,165.07661696391338,True,28
2024-07-12,28,28,28,169.64941192029886,164.01025866152716,-5.6391532587716995,3.7479296181451964,-0.6844527992041591,0.2338748728665072,-2.341801566964108,-312.3095880448909,0.012993388631402203,165.14210491582463,True,28
2024-07-13,28,28,28,168.35749618757418,164.01656718770806,-4.340928999866122,4.527847577679644,-0.9389151928258599,0.26791629541654194,-0.48408031959579034,-290.2585979741484,0.013017023372024816,165.18401678288893,True,28
2024-07-14,28,28,28,167.09399294578586,164.02829171057869,-3.0657012352071717,4.363530031747601,-1.1978349375803106,0.3369046855356457,0.43689854449579,-251.38824138508517,0.012063660202692894,165.18833771043734,True,28
2024-07-15,28,28,28,165.81131135334803,164.04390768954983,-1.7674036637982056,4.067149378436238,-1.480444821599896,0.40701893195880956,1.2263198249968923,-230.72124627477524,0.011809343433390351,165.17672402478212,True,28
2024-07-16,28,28,28,165.18574449007585,164.0961471209079,-1.0895973691679615,3.761236448885704,-1.7304165816913155,0.44910304749872365,1.3903255455252008,-226.11803250757657,0.011746877037999814,165.10479785442462,True,28
2024-07-17,28,28,28,165.31884854053604,164.01559059629068,-1.3032579442453596,3.404895238644297,-1.8642137727174486,0.4332999902983943,0.6707235119799009,-238.20633570321525,0.011930813543726604,165.06365660443592,True,28
2024-07-18,28,28,28,165.39408217855132,163.9762149309419,-1.417867247609422,2.3887317727866844,-1.9891164519303075,0.4096952108784624,-0.6085567158744993,-244.21405584824606,0.011694124296516728,165.14447158588422,True,28
2024-07-19,28,28,28,165.50896977039878,163.97148798425135,-1.5374817861474241,1.4172185629797873,-2.1193401901787183,0.3820195221468965,-1.8575838911994254,-246.04822119277742,0.01127492219943127,165.1479737679676,True,28
2024-07-20,28,28,28,165.52874008357836,163.97429867722278,-1.5544414063555791,1.1798969268061583,-2.2153811135407366,0.36304361334575175,-2.2268819797443484,-247.96909092166743,0.011200679075416664,165.1535825350101,True,28
2024-07-21,28,28,28,165.57033469469982,163.9248325180342,-1.645502176665616,0.6310323321063649,-2.3336699750648435,0.3251646264876822,-3.022975193136432,-249.28331803320043,0.010949561388918116,165.20639176531586,True,28
2024-07-22,28,28,28,165.5705036260604,163.52671882842682,-2.0437847976335775,0.5725797610642722,-2.426579708581123,0.3884512481716502,-3.509333496978712,-257.6611626728418,0.011100793135338849,165.58553315300972,True,28
2024-07-23,28,28,28,165.59495298578238,163.33319595784573,-2.2617570279366532,1.3692835851162073,-2.5221912060112714,0.44686067384396466,-2.96780397498776,-263.1779556659567,0.011516564956801867,165.73888851562356,True,28
2024-07-24,28,28,28,165.58480162676256,163.32879401771424,-2.2560076090483108,2.325757605802224,-2.5822431863600883,0.49638369717939446,-2.01610949242675,-260.28569505604764,0.011796943487770273,166.07819937972042,True,28
2024-07-25,28,28,28,165.579080373239,163.25445122666005,-2.324629146578957,3.378896452172448,-2.5823009142493802,0.4740102784358622,-1.0540233302199908,-257.24345031138046,0.012057437866183518,167.29515995342405,True,28
2024-07-26,28,28,28,165.6578799711227,163.26245807834206,-2.3954218927806323,3.856187892510171,-2.596994428836922,0.47487585553851597,-0.6613525735688484,-262.151043337592,0.012384630814300746,168.3940856442421,True,28
2024-07-27,28,28,28,165.84322189517746,163.19503201361684,-2.6481898815606257,3.117881949987307,-2.660809713204756,0.5595232316108292,-1.6315944131671642,-269.6497783224431,0.01264381685633098,169.55309781503212,True,28
2024-07-28,28,28,28,165.83746246542304,163.19222210447484,-2.6452403609482076,1.8909074389333682,-2.7137491426072344,0.626293674021221,-2.8417883906008967,-262.96613793001507,0.011945747321439715,170.77484959203863,True,28
2024-07-29,28,28,28,165.82540388011992,163.1754160434578,-2.6499878366621203,2.597526411956377,-2.6806809384235137,0.7035724274714328,-2.0295699356578325,-221.66814865101423,0.010438106168241701,172.00430595772667,True,28
2024-07-30,28,28,28,165.60520722991572,163.44228544185972,-2.1629217880559963,4.152777567869183,-2.5320716899773217,0.7543945818222983,0.21217867165816529,-127.66433867044952,0.003060526206661862,173.17260392344,True,28
2024-07-31,28,28,28,165.23867366351715,163.90967846442342,-1.3289951990937254,4.966513279548479,-2.3737955970683444,0.7741206989269611,2.0378431823133383,-47.645479090381286,-0.0011438724472117023,174.27277440954919,True,28
