pue_source,pue_reconstructed,delta,it_power_kw
1.031,1.0312979341405306,0.0002979341405306979,919.23
1.024,1.0244612418637502,0.0004612418637501836,1047.78
1.031,1.0311676228872693,0.0001676228872693475,902.86
1.025,1.0246268347578742,-0.000373165242125717,1448.42
1.0795249778326603,1.0795249778326603,0.0,3386.736418387115
1.037,1.0371602831798343,0.00016028317983440843,1060.81
1.043,1.0431827835197507,0.00018278351975076212,776.93
1.057,1.056551970048137,-0.00044802995186299377,1121.8
1.029,1.0294475691501657,0.0004475691501657497,1297.9
1.031,1.0306298360261394,-0.0003701639738604712,1496.58
1.0691023591449964,1.0691023591449964,0.0,2621.8691170932652
1.058,1.0579750530785563,-2.494692144372479e-05,753.6
1.031,1.0314021327563558,0.00040213275635592183,1035.28
1.013,1.0129043194507719,-9.568054922803881e-05,943.87
1.01,1.0097660996354798,-0.0002339003645202009,1316.8
1.026,1.0261254101200301,0.00012541012003008944,981.42
1.036,1.0358227961990185,-0.000177203800981518,1444.89
1.026,1.026206865774882,0.00020686577488193691,896.33
1.03,1.0302458093155766,0.0002458093155766061,1207.44
1.029,1.0287940146887227,-0.00020598531127724584,1456.9
1.059,1.0594578839988342,0.0004578839988342853,1784.12
1.1002867297186616,1.1002867297186616,0.0,2303.2760401515366
1.042,1.0419873465591432,-1.2653440856880138e-05,978.39
1.034,1.0336078229541945,-0.0003921770458055196,971.5
1.028,1.02840550293189,0.0004055029318899006,886.8
1.029,1.0293079719095175,0.00030797190951759035,1133.48
1.0199874998622875,1.0199874998622875,0.0,3220.37825858593
1.016,1.016482921014,0.0004829210140000484,1014.99
1.032,1.031962318866684,-3.768113331603651e-05,1110.37
1.035,1.0345257721430343,-0.0004742278569656033,1370.86
1.035027408510361,1.035027408510361,0.0,1548.8493813052773
1.028,1.027607944732297,-0.0003920552677030287,1158.0
1.027,1.0270585866720354,5.8586672035509935e-05,1490.1
1.039,1.0387800223617731,-0.00021997763822678706,1189.53
1.045,1.0448504835331343,-0.00014951646686567344,1121.95
1.042,1.041593400426503,-0.0004065995734969796,1069.16
1.054,1.0539386918552842,-6.130814471583257e-05,1122.2
1.0594811145055105,1.0594811145055105,0.0,2650.80945487386
1.071574208434354,1.071574208434354,0.0,3095.285748195231
1.0791333463772772,1.0791333463772774,2.220446049250313e-16,2663.414663002014
1.076,1.0758903137731246,-0.00010968622687546059,930.29
1.041,1.0406407594185703,-0.0003592405814296651,842.75
1.035,1.0352828052544238,0.00028280525442392346,1289.58
1.021,1.0212008939073158,0.00020089390731592438,1360.32
1.0787084501668889,1.0787084501668889,0.0,2760.0812782756093
1.026,1.0260438005859662,4.380058596620273e-05,1293.59
1.034,1.0339616580764794,-3.8341923520590626e-05,684.89
1.011,1.0114618002318536,0.0004618002318537151,1069.64
1.025,1.02548746958253,0.00048746958253009787,1265.72
1.049,1.0489803602925147,-1.9639707485197277e-05,2018.36
1.024,1.0241813804711546,0.00018138047115456857,1491.23
1.036,1.0356741550961395,-0.00032584490386056153,1272.63
1.027,1.0274920036664552,0.0004920036664552985,1560.09
1.023,1.0230285584425423,2.855844254234796e-05,924.07
1.037,1.0370167060072095,1.670600720959925e-05,1093.02
1.03,1.0295595732571234,-0.00044042674287658734,825.79
1.024,1.0239287701725097,-7.122982749030449e-05,1383.69
1.024,1.0240413511239332,4.1351123933219824e-05,915.09
1.0211472768996865,1.0211472768996863,-2.220446049250313e-16,3288.6678663119674
1.027,1.0268722570348987,-0.00012774296510120742,852.18
1.078,1.0779615411379926,-3.8458862007484385e-05,431.11
1.03,1.029729074711926,-0.000270925288073931,1361.63
1.037,1.0369113134118535,-8.868658814642494e-05,1166.58
1.037,1.0367222153498152,-0.000277784650184687,1131.74
1.032,1.032054884651762,5.488465176206603e-05,1459.06
1.0814035551745098,1.0814035551745098,0.0,2606.420177146435
1.0201120164466353,1.0201120164466353,0.0,3338.738817073405
1.061,1.0607518001040364,-0.0002481998959635856,1095.77
1.031,1.0312461940268212,0.0002461940268212448,1477.94
1.029,1.028936160649069,-6.383935093090543e-05,889.89
1.041,1.040628412588107,-0.00037158741189302624,805.84
1.025,1.0251234643375453,0.0001234643375453981,1881.11
1.033,1.0330502939255388,5.029392553890233e-05,1148.25
1.0656887952080414,1.0656887952080416,2.220446049250313e-16,2685.8497529413803
1.069809429119883,1.0698094291198827,-2.220446049250313e-16,2485.7602292788624
1.037,1.0367612843182876,-0.00023871568171229818,924.07
1.034,1.034359060590774,0.0003590605907739519,892.05
1.032,1.0320296902367625,2.9690236762469624e-05,816.43
1.031,1.0312349416198183,0.00023494161981840733,809.35
1.0264737324085034,1.0264737324085034,0.0,2468.8966780900955
1.03,1.030040126793338,4.012679333786906e-05,1091.54
1.041,1.0408855025947146,-0.00011449740528535202,1000.11
1.0631932338088816,1.0631932338088816,0.0,2537.8746626968386
1.025,1.0250223511197367,2.235111973680759e-05,917.18
1.064,1.0639406446329085,-5.935536709156253e-05,1855.94
1.0834658056116582,1.0834658056116582,0.0,2654.170798415184
1.021,1.020973264089248,-2.673591075197379e-05,1299.75
1.052,1.0524120962124708,0.00041209621247073613,1105.47
1.051,1.050798066680166,-0.0002019333198339801,1135.87
1.031,1.0311645464272976,0.00016454642729768487,1345.76
1.027,1.027406314547064,0.00040631454706407943,847.25
1.0166902998795595,1.0166902998795593,-2.220446049250313e-16,3627.492071978748
1.041,1.041280557521642,0.00028055752164202197,918.35
1.03,1.0299007964230824,-9.920357691761694e-05,930.41
1.088,1.0883091570148806,0.0003091570148805456,266.79
1.032,1.0316518194806286,-0.000348180519371466,951.92
1.035,1.034815340909091,-0.00018465909090892296,1408.0
1.044,1.0436039273845221,-0.00039607261547791595,923.77
1.0165115769250894,1.0165115769250894,0.0,3347.9182667285204
1.009,1.008715629786303,-0.0002843702136969828,1096.88
1.03,1.029865426046773,-0.00013457395322702403,1281.08
1.025,1.0252386810365577,0.00023868103655777517,1495.72
1.018,1.0175494140187886,-0.00045058598121139326,1831.97
1.021,1.0210822958655872,8.229586558727853e-05,1121.32
1.029,1.029157021354072,0.00015702135407202888,1153.41
1.066623038032858,1.066623038032858,0.0,2709.5501820774034
1.0925320496550162,1.0925320496550162,0.0,2580.8473234494923
1.031,1.0305982050720786,-0.00040179492792136173,1279.16
1.0645964870788258,1.0645964870788258,0.0,2632.937668474674
1.034,1.0344417944555784,0.0004417944555783482,1102.73
1.028,1.0279674597585,-3.2540241500012e-05,979.71
1.032,1.0316687283201993,-0.0003312716798007376,1156.03
1.03,1.0303569582490288,0.0003569582490288159,1354.22
1.0944047638607826,1.0944047638607826,0.0,2449.218350497246
1.011,1.0113534255843208,0.0003534255843209433,945.97
1.028,1.0279313699897956,-6.863001020440684e-05,842.78
1.0879934357336436,1.0879934357336438,2.220446049250313e-16,2509.210258110583
1.031,1.0307447692696852,-0.0002552307303147483,1383.65
1.027,1.0270211309456645,2.1130945664582512e-05,1329.33
1.027,1.0273026741660314,0.00030267416603146913,1390.34
1.03,1.0301895181459455,0.00018951814594547756,899.65
1.1138478200650308,1.1138478200650308,0.0,1426.8717150197626
1.022,1.0222975517890773,0.0002975517890773105,1194.75
1.023,1.0228183130341708,-0.0001816869658290976,1849.83
1.036,1.035948999326175,-5.100067382501905e-05,1142.73
1.037,1.036893623385904,-0.00010637661409584886,1203.46
1.03,1.0303858772066865,0.0003858772066864802,1280.2
1.032,1.0324889718816812,0.0004889718816811772,1478.04
1.1009078171545854,1.1009078171545854,0.0,2554.7657137003544
1.011,1.0107783865482713,-0.00022161345172855285,1058.6
1.0821829422170897,1.0821829422170897,0.0,2696.680105727494
1.03,1.0302040571719653,0.00020405717196525508,2002.38
1.008,1.0082391941038267,0.00023919410382666761,1242.84
1.037,1.0367635457098678,-0.00023645429013208208,950.67
1.025,1.0254883705736313,0.0004883705736313804,1224.48
1.027,1.0274139081753615,0.000413908175361577,1003.87
1.033,1.0333107593329383,0.00031075933293833735,1890.08
1.032,1.0319454236715888,-5.457632841121551e-05,1007.03
1.028,1.0282571003963012,0.00025710039630122417,968.96
1.029,1.0288342578920062,-0.00016574210799369382,1002.28
1.0327101836477839,1.0327101836477839,0.0,1832.7546138390899
1.031,1.030723260802942,-0.00027673919705795136,1044.16
1.018,1.0184058317611315,0.0004058317611315143,1128.99
1.031,1.0314843767702173,0.00048437677021739844,882.66
1.038,1.037927974216451,-7.202578354892353e-05,856.36
1.024,1.0243270203439363,0.00032702034393627955,1423.52
1.0636760596142965,1.0636760596142962,-2.220446049250313e-16,2420.135392038643
1.027,1.027294804749773,0.0002948047497730588,1342.38
1.01,1.009529284524169,-0.00047071547583099616,1026.31
1.02,1.0201166355012508,0.00011663550125073918,1171.17
1.056,1.0561725194866618,0.00017251948666174854,1099.47
1.06879268814542,1.06879268814542,0.0,3290.665435597539
1.024,1.0242745435632554,0.00027454356325540274,1115.16
1.08172142483954,1.0817214248395397,-2.220446049250313e-16,2643.1842981021405
1.025,1.0250365301685733,3.653016857341207e-05,1122.36
1.04,1.0397838741838998,-0.00021612581610019888,932.79
1.0178186492345862,1.0178186492345862,0.0,3380.5963183268905
1.022,1.0217616935864333,-0.00023830641356670235,1165.81
1.034,1.0341931424976407,0.00019314249764068592,1271.6
1.057,1.0565245149291709,-0.00047548507082906255,1080.77
1.033,1.0328921112145801,-0.0001078887854197852,1202.72
1.031,1.0309865741253492,-1.3425874650696557e-05,812.61
1.0876529437171074,1.0876529437171074,0.0,2781.026018386841
1.026,1.025712918005881,-0.00028708199411897617,1169.84
1.027,1.0273684972667705,0.00036849726677057326,1104.92
1.0862195370922323,1.0862195370922323,0.0,3498.35218264997
1.038,1.0382941688424718,0.0002941688424717981,999.63
1.033,1.0328179079206194,-0.00018209207938046923,1204.83
1.0897690089970262,1.0897690089970264,2.220446049250313e-16,2459.5657667355536
1.017,1.017059839152644,5.9839152644070026e-05,1117.83
1.033,1.0327611439721935,-0.00023885602780637782,1311.92
1.027,1.0266347618011746,-0.0003652381988252795,1149.25
1.064848885273722,1.064848885273722,0.0,2577.6674145481584
1.034,1.0339612176547135,-3.878234528653657e-05,937.54
1.033,1.0328828340600795,-0.00011716593992039392,1199.41
1.051,1.0510170878649534,1.7087864953468923e-05,1014.17
1.039,1.0390158977413295,1.589774132959576e-05,1091.35
1.034,1.0342061058838732,0.00020610588387315332,851.31
1.023,1.0233238745029667,0.0003238745029667811,1124.17
1.026,1.0258478957270463,-0.00015210427295375695,1179.98
1.047,1.046603584625479,-0.0003964153745208421,1158.28
1.0586361376932083,1.058636137693208,-2.220446049250313e-16,2747.046000534296
1.012,1.0119140374582072,-8.596254179282781e-05,1013.93
1.0169761793192915,1.0169761793192915,0.0,3405.5248187854886
1.041,1.0412258855606584,0.00022588556065850085,1313.01
1.0178332150733929,1.0178332150733929,0.0,3513.8638652712107
1.022,1.022275123278354,0.00027512327835399475,1529.06
1.0675312147716123,1.0675312147716123,0.0,2492.6149451739193
1.016,1.0162764572216407,0.0002764572216407135,783.34
1.035,1.0350248207391064,2.4820739106479195e-05,725.2
1.0410239897588545,1.0410239897588545,0.0,2210.614338904619
1.022,1.0224413517650808,0.00044135176508075524,1286.91
1.028,1.0278836388500638,-0.00011636114993618385,994.49
1.029,1.028969500734013,-3.0499265986971835e-05,1457.74
1.035,1.034539437638344,-0.0004605623616558141,912.58
1.0185302739694844,1.0185302739694844,0.0,3623.88546179235
1.031,1.0313810016802158,0.00038100168021593106,1178.42
1.01,1.0102309719423346,0.00023097194233456797,967.65
1.0856493632928987,1.0856493632928985,-2.220446049250313e-16,2537.781036246479
1.032,1.032438508925761,0.0004385089257610275,1111.95
1.036,1.0364930758728301,0.0004930758728300955,1025.4
1.007,1.0074861982252796,0.00048619822527973255,1383.88
1.341956030490858,1.3419560304908578,-2.220446049250313e-16,373.0971442682743
1.0600296463197656,1.0600296463197656,0.0,2656.2048776589036
1.028,1.027738529880523,-0.00026147011947696974,884.69
1.032,1.0316213494461228,-0.00037865055387720226,1340.55
1.027,1.027495716852618,0.0004957168526180666,957.24
1.0932545912555969,1.093254591255597,2.220446049250313e-16,2557.109542694986
1.037,1.0374445843428945,0.0004445843428946272,945.13
1.043,1.0431605004799354,0.0001605004799354326,1187.66
1.0613742402572113,1.0613742402572113,0.0,2733.0955446195603
1.051,1.05149547650731,0.0004954765073099665,1119.71
1.043,1.0426183616152986,-0.0003816383847012883,1100.23
1.021,1.020928616916575,-7.138308342491406e-05,1381.84
1.034,1.0340102929200494,1.0292920049392862e-05,1191.11
1.136,1.1355825851916208,-0.00041741480837909073,207.18
1.0857471686561626,1.0857471686561626,0.0,2582.5700906451343
1.025,1.0245740821770857,-0.00042591782291423463,1416.94
1.032,1.0323381540562349,0.0003381540562348295,966.66
1.039,1.039110202544584,0.00011020254458404821,743.54
1.031,1.0307430335363297,-0.00025696646367023845,1192.14
1.0201439988036916,1.0201439988036916,0.0,3605.4812506586313
1.038,1.0375936406762276,-0.00040635932377242057,1091.94
1.038,1.037623038562962,-0.0003769614370381369,1149.03
1.0817296212458163,1.081729621245816,-2.220446049250313e-16,2239.1726528800727
1.041,1.0406587391248645,-0.0003412608751354185,858.61
1.0896399131351342,1.0896399131351342,0.0,2720.274946174085
1.074,1.0742568704430735,0.00025687044307343143,891.5
1.009,1.0093421167691725,0.0003421167691726179,1372.28
1.008,1.0083179602055605,0.00031796020556051907,1214.24
1.0814543779737886,1.0814543779737886,0.0,2574.385182221413
1.0642305093481927,1.0642305093481927,0.0,2655.0865026323377
1.031,1.0306839832602566,-0.0003160167397433522,1201.93
1.0258248260365568,1.0258248260365568,0.0,2472.4971974492073
1.0686386555265825,1.0686386555265825,0.0,2397.3125982099773
1.028,1.0282808665172365,0.0002808665172364666,1503.49
1.022,1.02221306691386,0.00021306691386002719,873.81
1.023,1.0233750108284485,0.00037501082844859646,1385.24
1.027,1.0270983889986038,9.838899860392658e-05,1382.37
1.03,1.0295353744903069,-0.00046462550969317284,1118.32
1.023,1.0230427985973214,4.2798597321480614e-05,1183.45
1.042,1.0416285297806707,-0.00037147021932937285,884.97
1.023882981538133,1.023882981538133,0.0,2472.5652408897877
1.011,1.0108319253224485,-0.00016807467755142191,1195.54
1.024,1.023532325984642,-0.00046767401535796616,1897.39
1.02,1.019981587479486,-1.8412520514043962e-05,1249.15
1.0199838194059478,1.019983819405948,2.220446049250313e-16,3031.0001691654325
1.039,1.0392465748753725,0.00024657487537260714,1466.37
1.0869649358840254,1.0869649358840252,-2.220446049250313e-16,2790.2424071290493
1.025,1.0253420502797062,0.0003420502797062408,1186.96
1.031,1.031111111111111,0.00011111111111117289,1120.5
1.0310125749640255,1.0310125749640255,0.0,1765.8646553382277
1.028,1.0277854516862528,-0.0002145483137472315,941.14
1.042,1.0415742006012572,-0.00042579939874287653,1829.5
1.041,1.0409018000356443,-9.819996435567191e-05,1122.2
1.03,1.0299660956723864,-3.3904327613631935e-05,1350.86
1.027,1.0268395288358574,-0.00016047116414252827,1307.4
1.033,1.03338898163606,0.00038898163606004843,952.41
1.065886120460653,1.065886120460653,0.0,2511.857931601584
1.040446804097755,1.040446804097755,0.0,2317.992288671434
1.019,1.019046814263985,4.681426398511768e-05,1183.4
1.008,1.007990034277009,-9.96572299105658e-06,1260.32
1.03,1.0300425277340652,4.252773406521193e-05,768.91
1.029,1.0293278035117956,0.0003278035117957323,1485.28
1.039,1.0392301916791802,0.0002301916791802583,905.68
1.0609953165946455,1.0609953165946455,0.0,2605.5425500543715
1.0685075650357054,1.0685075650357054,0.0,3512.592318215251
1.035,1.0351797334986055,0.00017973349860556098,1290.8
1.011,1.0112985923370932,0.00029859233709328414,1072.7
1.033,1.0333993161777937,0.0003993161777937626,1111.4
1.037,1.0371887673905231,0.00018876739052320346,973.95
1.022,1.021984485551104,-1.5514448896025712e-05,1173.1
1.047,1.0473922747951134,0.00039227479511350083,1173.82
1.025,1.0252155545552133,0.00021555455521338196,1443.95
1.0563954401026703,1.0563954401026703,0.0,2716.3234908331633
1.038,1.0382254479673945,0.00022544796739443207,1813.19
1.0256686569020115,1.0256686569020115,0.0,2331.955280266702
1.0678216975123394,1.0678216975123394,0.0,3530.735460276544
1.054,1.0535276395992432,-0.0004723604007568216,1141.84
1.232911766101182,1.2329117661011817,-2.220446049250313e-16,634.8779998405575
1.0177195246552477,1.0177195246552477,0.0,3476.0362480580807
1.035,1.0349498352912863,-5.016470871366252e-05,1329.62
1.053,1.0528195682858814,-0.000180431714118523,1161.88
1.04,1.039554114493557,-0.0004458855064430889,1316.93
1.034,1.0335886214442014,-0.00041137855579864713,639.8
1.043,1.0427703928286642,-0.00022960717133568842,1141.21
1.033,1.0325718479514452,-0.00042815204855473077,858.41
1.034,1.0342860241878626,0.0002860241878626102,921.95
1.039,1.039002177786577,2.1777865770733484e-06,909.18
1.029,1.0292882753217112,0.00028827532171127324,1174.19
1.0235398156399875,1.0235398156399875,0.0,3280.9054744169116
1.01,1.0100468259142907,4.68259142907268e-05,1349.68
1.05,1.049907974818564,-9.202518143602845e-05,1912.52
1.028,1.0279666748418839,-3.332515811615977e-05,1345.53
1.04,1.0399170007737217,-8.299922627830192e-05,1137.36
1.032,1.0320619012830934,6.19012830933574e-05,971.87
1.0629621380961727,1.0629621380961727,0.0,2701.782399308961
1.03,1.0300335845639355,3.35845639354293e-05,1402.43
1.012,1.0116051046370136,-0.0003948953629864249,994.39
1.033,1.0329491148447596,-5.088515524032111e-05,1330.84
1.028,1.0284318080852954,0.00043180808529541537,1080.48
1.04,1.039845117487933,-0.00015488251206696724,1885.3
1.019,1.018799934779064,-0.00020006522093596324,613.3
1.022,1.0222812755519215,0.00028127555192147824,1418.68
1.03,1.0297634990357831,-0.00023650096421690137,1493.44
1.055651624104692,1.0556516241046923,2.220446049250313e-16,2722.9177239314913
1.029,1.029466676624028,0.00046667662402799515,937.33
1.022,1.0215585443037973,-0.0004414556962026861,1162.88
1.04,1.0395944148936171,-0.0004055851063828886,902.4
1.025,1.0250870523379296,8.705233792971612e-05,1501.97
1.038,1.0380147684301573,1.4768430157241497e-05,1398.93
1.03,1.029849823867499,-0.00015017613250112305,970.86
1.03,1.0297302074817154,-0.00026979251828462836,905.14
1.018077326843142,1.018077326843142,0.0,3361.030119508505
1.036,1.035849630392065,-0.0001503696079350192,1709.92
1.0683529906365012,1.068352990636501,-2.220446049250313e-16,2614.0429072971083
1.035,1.0345904567491706,-0.000409543250829314,979.75
1.031,1.03052738336714,-0.0004726166328599124,887.4
1.026,1.0258682112710293,-0.00013178872897068317,1192.97
1.04,1.0395231776459364,-0.00047682235406365514,911.87
1.049,1.0493879273955256,0.0003879273955256224,1208.19
1.026,1.0263674003050773,0.00036740030507731447,1009.58
1.027,1.0271498264063321,0.00014982640633220967,895.77
1.0690009418294244,1.0690009418294244,0.0,3292.1604191401602
1.031,1.0310336389676564,3.3638967656512975e-05,1389.46
1.032,1.0320848592730933,8.485927309331842e-05,1370.74
1.031,1.030734264536245,-0.00026573546375496804,875.57
1.038,1.0381632806338954,0.0001632806338953685,1065.16
1.035,1.0351235882178762,0.00012358821787628038,1418.42
1.059,1.0592091717867862,0.00020917178678625525,922.83
1.037,1.036881239065555,-0.00011876093444485036,777.36
1.035,1.0351072834513428,0.00010728345134292105,1488.58
1.017,1.0168541817590444,-0.00014581824095549756,1352.78
1.032,1.0322123392040823,0.00021233920408225693,1128.76
1.025,1.0252310586192552,0.0002310586192553199,1105.78
1.02,1.0202370019584195,0.00023700195841946936,903.79
1.05,1.0496587505018375,-0.00034124949816249917,647.62
1.025,1.024570320630087,-0.00042967936991300526,912.89
1.068636000444483,1.068636000444483,0.0,3739.0074084475636
1.0923375500693324,1.0923375500693324,0.0,2673.483726616085
1.042,1.041765936266121,-0.0002340637338791307,894.03
1.0181616597855045,1.0181616597855045,0.0,3471.076762534678
1.047,1.0465014564508088,-0.0004985435491910994,1143.19
1.042,1.0417735712792444,-0.0002264287207556226,1052.34
1.052,1.0521011393256863,0.00010113932568622808,1292.87
1.043,1.0430972140913943,9.721409139440418e-05,1161.56
1.05,1.0496219161341243,-0.000378083865875789,1178.31
1.0662699745068016,1.0662699745068016,0.0,2541.784381702304
1.025,1.0254976604013006,0.0004976604013007258,1513.08
1.0926102863865872,1.0926102863865872,0.0,2693.3558491304516
1.036,1.0364962657141532,0.0004962657141531768,862.28
1.067448298639106,1.0674482986391058,-2.220446049250313e-16,2503.834197210729
1.039,1.0385556035102863,-0.00044439648971361656,903.63
1.0187980535970276,1.0187980535970278,2.220446049250313e-16,3593.5385358557105
1.035,1.034790227341176,-0.0002097726588239368,1095.71
1.0596756654352353,1.0596756654352353,0.0,2710.5550513485073
1.056,1.0564496623067334,0.00044966230673337826,1074.94
1.031,1.030589451369605,-0.0004105486303949135,1141.57
1.035,1.0345131443677487,-0.0004868556322512596,748.99
1.044,1.0435769405356332,-0.0004230594643668262,881.2
1.023,1.0228563316297559,-0.00014366837024404333,1408.8
1.032,1.0322400940851895,0.0002400940851894351,1130.89
1.025,1.0246734869801408,-0.0003265130198590871,614.83
1.03,1.0295585175781938,-0.0004414824218061941,1134.36
1.0947320501071771,1.0947320501071771,0.0,2327.6124737035634
1.059,1.0587138700628953,-0.00028612993710463996,1147.94
1.04,1.0398665280892732,-0.00013347191072687892,914.05
1.005,1.0049838085459284,-1.6191454071501354e-05,1266.1
1.0632420976344836,1.0632420976344836,0.0,3760.1170569211245
1.05,1.0497177555781112,-0.00028224442188884424,1123.14
1.038,1.0379495250225117,-5.047497748833507e-05,1232.69
1.02,1.0204386876211107,0.00043868762111065607,1357.23
1.035,1.03494474720714,-5.5252792859894484e-05,992.71
1.055,1.0551693849223562,0.0001693849223562971,1844.32
1.029,1.028572243495126,-0.0004277565048738108,1402.41
1.085,1.0852177163147076,0.00021771631470768327,856.16
1.04,1.0402873949944649,0.0002873949944648402,921.38
1.025,1.024602781901149,-0.00039721809885095993,1091.34
1.044,1.0437127424128076,-0.00028725758719239103,1179.29
1.0942024011413258,1.0942024011413258,0.0,2503.860620884478
1.095247675679089,1.095247675679089,0.0,2482.0943227410316
1.03,1.0302301700603602,0.00023017006036019083,1197.81
1.068,1.067978968550193,-2.1031449807029645e-05,1232.44
1.028,1.0284891728715968,0.0004891728715967769,1931.26
1.022,1.0223170817202458,0.0003170817202458043,1283.77
1.03,1.0300671229998564,6.71229998563394e-05,904.31
1.009,1.0090543867985657,5.438679856584194e-05,1157.45
1.033,1.033332268319568,0.00033226831956811864,1251.94
1.0584419754588879,1.0584419754588876,-2.220446049250313e-16,2631.6149112891553
1.036,1.0362209051301174,0.0002209051301174103,1273.85
1.036,1.0357896668807929,-0.00021033311920715114,762.79
1.037,1.0371188026192704,0.00011880261927044167,801.75
1.028,1.0283907843050712,0.0003907843050712234,906.28
1.043202566817812,1.043202566817812,0.0,2317.0824714377522
1.1600622605506736,1.1600622605506736,0.0,1500.1634114362
1.051,1.0512044825295777,0.00020448252957772084,1520.57
1.059,1.059469878574993,0.0004698785749930323,1022.03
1.027,1.027167595894324,0.00016759589432413513,1522.77
1.028,1.0283172561629152,0.00031725616291522485,933.0
1.038,1.0380440218185736,4.402181857354748e-05,1299.81
1.0624974124006787,1.0624974124006787,0.0,2698.4811046714076
1.027,1.0273971711916763,0.00039717119167637094,1537.75
1.038,1.0382864085362633,0.0002864085362632718,946.55
1.007,1.0067477208292894,-0.0002522791707104677,1308.59
1.023,1.0228394298046655,-0.00016057019533444183,1454.94
1.0779676227846908,1.0779676227846908,0.0,2618.998912689388
1.024,1.0238801512364326,-0.00011984876356740948,1473.19
1.029,1.029260937192227,0.0002609371922270842,1472.27
1.031,1.0307375688773817,-0.0002624311226182563,1355.67
1.03,1.0297597917406225,-0.00024020825937753898,1183.14
1.039,1.0394240136385777,0.0004240136385778026,656.96
1.056,1.0564621304390003,0.0004621304390002301,1855.58
1.05,1.050144474551117,0.00014447455111699092,889.43
1.028,1.0283713670140262,0.00037136701402618044,909.72
1.032,1.0321778072648864,0.0001778072648863649,1326.38
1.046,1.0457975435498112,-0.00020245645018879266,1743.98
1.029,1.0285462870438038,-0.0004537129561961173,1340.98
1.032,1.032393683335642,0.0003936833356419367,1443.8
1.045,1.0448865257814026,-0.00011347421859730922,1331.58
1.029,1.029118490633683,0.0001184906336830771,892.56
1.034,1.0338994579079464,-0.00010054209205367926,1470.23
1.021,1.0211040053853921,0.00010400538539223625,1188.4
1.027,1.027299965511295,0.000299965511295186,927.84
1.061,1.0606757869368215,-0.0003242130631784246,1834.01
1.034,1.0336217832869121,-0.00037821671308790883,1410.99
1.0168206164224365,1.0168206164224365,0.0,3575.942876242101
1.037,1.036721096525332,-0.0002789034746679686,1311.78
1.0680405905467198,1.0680405905467198,0.0,3652.03841677165
1.052,1.05228667038483,0.00028667038482987905,1864.72
1.028,1.0278053624627606,-0.00019463753723947264,1379.59
1.033,1.0329853185881106,-1.468141188931682e-05,1358.18
1.031,1.0306024969529268,-0.0003975030470730889,910.71
1.027,1.0271336049305337,0.00013360493053382605,1531.68
1.029,1.0286605533002222,-0.00033944669977770126,904.03
1.029,1.0287599954630522,-0.0002400045369477244,1410.64
1.021,1.021093420415306,9.342041530602252e-05,1280.02
1.042,1.0420751430704156,7.514307041556201e-05,1205.7
1.022,1.021911919457277,-8.808054272302357e-05,1339.91
1.037,1.0366649467326312,-0.0003350532673687123,658.94
1.036,1.0357218589856865,-0.00027814101431355986,1131.8
1.026,1.0259276457427497,-7.235425725027333e-05,1184.45
1.037,1.0373714285714286,0.0003714285714286891,962.5
1.064915368979287,1.064915368979287,0.0,2511.581788829565
1.0946369142274968,1.0946369142274968,0.0,2598.449614713967
1.028,1.0278420610702657,-0.00015793892973436918,976.58
1.032,1.0317659864779922,-0.00023401352200780323,1304.54
1.03,1.0299220438079906,-7.795619200945403e-05,944.12
1.03,1.0301000327051686,0.00010003270516856233,886.71
1.033,1.032908447286534,-9.155271346594773e-05,1401.16
1.018,1.0179161331281676,-8.386687183237207e-05,929.33
1.070383046729902,1.070383046729902,0.0,3695.461333192885
1.031,1.0307715938764015,-0.0002284061235984236,976.55
1.032,1.0315217149591942,-0.0004782850408058259,899.38
1.032,1.0319954759885115,-4.524011488538093e-06,1343.94
1.025,1.0249444979684164,-5.550203158355416e-05,954.92
1.0189240607156826,1.0189240607156826,0.0,3730.0614841878414
1.029,1.0292204932472107,0.00022049324721074015,1362.4
1.017,1.0174061188820827,0.00040611888208275104,1813.73
1.033,1.0332585572415183,0.00025855724151835346,793.48
1.1001620117402358,1.1001620117402358,0.0,2511.8716299499274
1.04,1.0400893843893078,8.938438930772286e-05,823.41
1.024,1.0241727628678285,0.00017276286782852424,911.77
1.033,1.0329985652797704,-1.434720229509523e-06,885.19
1.01,1.0100353682031227,3.536820312266542e-05,1043.31
1.036,1.0364489977890399,0.00044899778903984,1099.07
1.03,1.0295248600558746,-0.0004751399441254023,970.03
1.011,1.010561937693581,-0.0004380623064188516,1220.42
1.029,1.0293731539218904,0.0003731539218905233,975.04
1.029,1.0287908006570958,-0.00020919934290408726,1400.1
1.0942486344985773,1.0942486344985773,0.0,2275.7484268823864
1.025,1.025056856321321,5.6856321321019365e-05,998.13
1.0645732606423373,1.064573260642337,-2.220446049250313e-16,2717.0910376836655
1.025,1.0248847726830113,-0.00011522731698865307,924.26
1.008,1.0077241000008088,-0.0002758999991911981,1236.39
1.094740221831126,1.094740221831126,0.0,2293.487933295786
1.073,1.0730028955884858,2.895588485873901e-06,293.55
1.0192018239386973,1.0192018239386973,0.0,3548.2971123978496
1.0182582949140315,1.0182582949140317,2.220446049250313e-16,3734.5204446315765
1.0636037554737297,1.0636037554737297,0.0,2449.6056103329993
1.03,1.0300265532386141,2.6553238614113184e-05,794.63
1.062,1.0622739131387982,0.00027391313879809864,1824.52
