week,n_days,it_kw,cooling_kw,hvac_kw,pump_kw,plug_kw,aux_kw,pue
2021-09-20,1,1331.3066585041518,8.282258663185349,9.501142880801273,18.427224149981086,1.9975736999495053,38.20819939391722,1.0287421875541678
2021-10-25,2,1238.2072676607638,10.757966273478376,7.796678383027408,14.4983273085249,3.2833317961172157,36.3363037611479,1.0295628603500413
2021-11-01,2,1444.853818741598,7.593170556081743,9.80900018824763,21.866768955202232,2.8449811305647317,42.11392083009633,1.0291942174591409
2021-11-08,3,1430.2863697532928,13.83106215324456,9.821277001810232,10.433308837518021,3.826138665471934,37.91178665804475,1.0264784751425151
2021-12-13,3,1418.8535970298908,16.69641303676813,9.568855116643194,15.564288899008096,4.111604311224898,45.94116136364432,1.0324899226338031
2021-12-20,7,1400.025514555725,10.983650453972365,9.613312360410285,17.187480061423873,2.8193437700530546,40.60378664585958,1.029062123440684
2021-12-27,7,1366.2298905393275,17.483353510221246,9.039607726313779,9.922952196682472,3.81889526725931,40.264808700476806,1.0295866174094368
2022-01-03,7,1273.4166111710376,15.704277978319709,9.626053107462267,11.028614067504213,3.5690662804892854,39.928011433775474,1.0315984542522536
2022-01-10,7,711.598344474661,10.238266923384897,9.734547534433776,8.279565982440397,3.3667252659190567,31.619105706178125,1.0480622779039388
2022-01-17,7,1144.4444999335715,15.265258211795075,9.638506376759283,9.840696324985077,3.3994655576168187,38.143926471156256,1.0338478140960856
2022-01-24,7,1295.4898059018487,15.74252276195394,9.481253344897194,12.04584564627928,3.70396164906517,40.97358340219558,1.031647084148018
2022-01-31,7,1308.8344757295934,16.269981751395427,9.053009532050392,11.17565364916854,4.114378141320428,40.61302307393479,1.0310559562166166
2022-02-07,7,1327.5274022108074,13.183680284482817,9.656170277090906,12.701084505096288,3.471220006203851,39.01215507287386,1.0294506613860719
2022-02-14,7,1366.7096830971022,13.863392613708742,9.777712227952355,14.034612983945568,3.754630489190624,41.43034831479729,1.0304026285502361
2022-02-21,7,1349.2358494425223,16.787494808179208,8.999871068825922,11.92424918077867,4.4939782214324655,42.20559327921626,1.0314079843076667
2022-02-28,7,1273.1591638267098,10.984060956619468,7.467935089159572,15.636266041617741,1.285826595878023,35.3740886832748,1.0280104141760427
2022-03-07,5,1302.3227629000899,18.310636488740833,8.311063177757873,11.362052188476607,4.43286321905864,42.41661507403395,1.0326484160089102
2022-03-14,7,1134.9544442976035,12.53007505250447,9.743557298647039,16.12238092814071,3.5236462221937113,41.91965950148593,1.058218769651088
2022-03-21,7,1360.2397068533576,12.514054390576192,9.628915093236895,16.067723890655067,3.6206942371835633,41.83138761165172,1.0308338165773152
2022-03-28,4,1363.446990212918,9.315925683583076,9.764079220131672,18.922500120546047,2.162702026087704,40.1652070503485,1.0295475257927502
2022-04-04,4,1293.8792731735145,9.95744282669132,9.69636636277858,17.363672688490844,2.7823770457883508,39.7998589237491,1.0357573318091944
2022-04-11,6,1416.659709227034,12.568384651611112,9.611815936062603,19.339693253966804,2.933830158276498,44.45372399991701,1.0314233619882207
2022-04-18,7,1387.3401166059266,9.45565563325606,9.541587182012906,21.550850025916937,2.3948104052341166,42.94290324642002,1.0310630210173313
2022-04-25,7,1446.8325003136658,10.205602081849161,9.599557715985062,18.81609693016829,2.309620426572289,40.930877154574794,1.0283013111756454
2022-05-02,4,1428.911841709346,15.301677512116704,9.690877379521162,16.896745596658135,3.3693232655290783,45.25862375382508,1.0317141181648082
2022-05-09,7,1387.4397817535132,10.348869600712812,9.459748439626859,27.98181543505471,1.9931122599671287,49.78354573536151,1.0359288317515418
2022-05-16,7,1365.4210268953461,14.591339422213313,9.348816753954013,28.01000628660333,3.054992621614491,55.005155084385144,1.040388548475706
2022-05-23,7,1409.1257979353447,8.813137685790851,9.489729034645446,19.848206039290478,1.6782636051478217,39.8293363648746,1.028282047339755
2022-05-30,7,1379.31987434882,10.34934135167438,9.418386536329015,22.897907632119992,1.8459638149197093,44.5115993350431,1.0322606670741352
2022-06-06,7,1302.5293907293403,12.15187948375436,7.21066218513733,31.524864127897406,0.6210277815709525,51.50843357836005,1.039642629311748
2022-06-13,7,1319.207531910393,10.314382948809369,8.971407282045332,32.236312971073644,1.6923486020053828,53.21445180393373,1.040664187083674
2022-06-20,5,1256.8822522272355,7.790158036923915,9.320110024533076,34.12211674412794,2.3274091907183765,53.5597939963033,1.0437760331544594
2022-06-27,7,1092.584456882673,8.985271425912915,9.270394502662029,15.932797581929252,2.4531573468926524,36.64162085739685,1.0467171287781
2022-07-04,2,1491.5152294320505,12.220941639817966,9.221074161504472,18.069541514379253,1.6922066388883745,41.203763954590066,1.0276507793631748
2022-07-18,7,1232.3707310576194,17.392109442965864,9.217931873665611,39.821676240216966,2.171836984872546,68.60355454172098,1.056323389572866
2022-07-25,4,1130.82171869346,22.02705908428433,9.329584235906857,40.27381443311866,2.237308575455311,73.86776632876516,1.065284188118454
2022-08-01,4,1102.9640894776348,16.107358897609412,9.190683364095658,39.98328278123036,2.020109530582038,67.30143457351747,1.0611099079977047
2022-08-08,7,1177.895159797665,18.112594722022784,9.214792219658335,39.99122258860933,2.0015597206884723,69.32016925097892,1.0589208020221348
2022-08-15,7,1164.876135323845,11.983745571575183,9.269675430099728,39.76742223455979,1.738166733900158,62.75900997013486,1.0539152452464722
2022-08-22,7,1147.7948619233505,9.408387470020008,9.296764175251074,39.59970095898094,1.8231798324363973,60.12803243668842,1.052431241388709
2022-08-29,7,1144.649410993487,10.12014449669302,9.238434059498314,39.73391376313856,2.1387638353256686,61.23125615465556,1.0535342138524944
2022-09-05,7,1089.0885458642106,8.932553312062591,9.34012840328148,37.72263338329194,2.197691202388947,58.19300630102496,1.053711559987257
2022-09-12,7,1115.9494859170718,8.4006995527896,9.32708371699039,25.572186848763383,2.203199400321851,45.50316951886522,1.0407901686868855
2022-09-19,7,1095.8541917012335,7.866780050834401,9.172875510821024,31.417521404296764,1.5027353870010665,49.95991235295325,1.0470518181935833
2022-09-26,7,1049.158864987984,7.515470816463285,9.13691255846667,30.850985432303116,1.795517540409465,49.298886347642544,1.0472564588341302
2022-10-03,6,756.6439684068763,9.005525241864254,9.031161932122263,18.87651110875665,2.479651209569273,39.392849492312436,1.0682327805914769
2022-10-10,7,1123.8282615302828,9.960232530485966,9.468885157844335,22.332849291783752,2.680433653526753,44.44240063364081,1.0396212478918103
