scenario_id,time,urgent_0h,short_4h,flexible_12h
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,28,2.5134150987297317,0.19646448571347364,1.7327380641162646
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,29,1.1012798754121031,2.9106888532662034,0.6677349496467322
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,30,0.13016480458915367,0.4708900124388187,8.398945182972028
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,31,2.0901831158206057,6.909816884179394,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,32,1.2705858913814008,2.920788524899612,4.800784108222262
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,33,1.368522573772963,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,34,1.2126035699846995,2.2599975374869654,1.6603205830481493
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,35,2.2090405557902493,1.1796981895825152,1.197995296364897
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,36,1.8136307598708439,0.9042776230589435,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,37,0.388364334100967,6.012167559147821,2.599468106751212
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,38,-0.0,0.9013702779320357,1.2458514761557424
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,39,1.4215295865280702,2.0866951313652544,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,40,1.6926227314205537,1.541141260398506,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,41,0.7230525551015883,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,42,3.7561715598851646,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,43,2.360619704775182,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,44,0.882796766480721,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,45,-0.0,2.1436793551784836,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,46,1.112186075473545,0.0,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,47,0.3372806190004667,4.422916938178279,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,48,0.47925761678874323,0.9756442532795973,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,49,0.7295770163382969,0.7513289701651695,0.0
electricity_cost_usd__vs__grid_co2e_metric_tons__alpha_0.05,50,2.9373022706883916,0.2528374084725442,0.0
