regime,model,site_code,n_transitions,n_wells,MAE_h_ft,RMSE_h_ft,bias_h_ft,MAE_delta_h_ft,RMSE_delta_h_ft,bias_delta_h_ft,sign_accuracy_delta_h,R2_h_secondary,R2_delta_h_secondary,delta_h_IQR_ft,B0_RMSE_delta_h_ft,B0_MAE_delta_h_ft,well_RMSE_improvement_ft_vs_B0,well_MAE_improvement_ft_vs_B0,well_RMSE_skill_vs_B0,well_MAE_skill_vs_B0
T2_SPATIOTEMPORAL_OOS,B1,336875N1179148W001,8,1,1.83221071,2.057700412,-0.8229301776,1.83221071,2.057700412,-0.8229301776,1,0.5503701065,0.5846814599,4.205,3.21099673,2.9075,1.153296318,1.07528929,0.3591708168,0.369832946
T2_SPATIOTEMPORAL_OOS,B1,336886N1178041W001,7,1,16.41086572,19.65717738,-5.71020393,16.41086572,19.65717738,-5.71020393,0.7142857143,0.1266080903,0.1387130291,28.75,21.44098212,18.47142857,1.783804736,2.060562848,0.08319603672,0.1115540598
T2_SPATIOTEMPORAL_OOS,B1,336906N1179435W001,13,1,11.57156511,14.46266188,-3.496416999,11.57156511,14.46266188,-3.496416999,0.6923076923,0.6102879479,0.2460606964,13.79,16.85287513,12.71076923,2.390213248,1.139204119,0.141828218,0.08962511222
T2_SPATIOTEMPORAL_OOS,B1,336928N1177446W001,4,1,3.968527152,4.215406802,-3.968527152,3.968527152,4.215406802,-3.968527152,0.5,-18.70301262,-5.618120859,1.95,2.290196498,1.9,-1.925210304,-2.068527152,-0.8406310575,-1.088698501
T2_SPATIOTEMPORAL_OOS,B1,336941N1179435W001,1,1,45.8080276,45.8080276,-45.8080276,45.8080276,45.8080276,-45.8080276,1,,,0,47.22,47.22,1.411972402,1.411972402,0.0299019992,0.0299019992
T2_SPATIOTEMPORAL_OOS,B1,336944N1177985W001,2,1,35.21753328,46.24863674,-35.21753328,35.21753328,46.24863674,-35.21753328,0,-1.088805078,-1.22574027,31,45.27692569,33,-0.9717110445,-2.21753328,-0.02146150671,-0.06719797818
T2_SPATIOTEMPORAL_OOS,B1,336962N1178987W001,26,1,6.897477158,10.96793919,-2.646757151,6.897477158,10.96793919,-2.646757151,0.7692307692,0.7978068868,0.1092160832,9.875,11.76842255,7.819230769,0.8004833586,0.9217536109,0.06801959697,0.1178829015
T2_SPATIOTEMPORAL_OOS,B1,336963N1179065W001,19,1,14.25228674,24.81445952,-2.938187635,14.25228674,24.81445952,-2.938187635,0.7368421053,0.5240841264,0.06978945285,13.45,25.9095656,16.04736842,1.095106081,1.795081679,0.04226647787,0.1118614362
T2_SPATIOTEMPORAL_OOS,B1,336966N1179388W001,1,1,5.873520207,5.873520207,-5.873520207,5.873520207,5.873520207,-5.873520207,1,,,0,7.4,7.4,1.526479793,1.526479793,0.2062810531,0.2062810531
T2_SPATIOTEMPORAL_OOS,B1,336977N1178594W001,11,1,11.87816707,14.62831565,-3.923188863,11.87816707,14.62831565,-3.923188863,0.8181818182,0.4644549105,0.1881385665,22.85,16.44624854,14.06363636,1.817932891,2.185469297,0.1105378462,0.1553985925
T2_SPATIOTEMPORAL_OOS,B1,336978N1179845W001,4,1,3.238900502,4.102499598,-1.743806923,3.238900502,4.102499598,-1.743806923,0.5,-55.69222046,-8.442077391,2.3,1.443952908,1.3,-2.65854669,-1.938900502,-1.84115886,-1.491461924
T2_SPATIOTEMPORAL_OOS,B1,336979N1179454W001,1,1,4.933520207,4.933520207,-4.933520207,4.933520207,4.933520207,-4.933520207,1,,,0,6.46,6.46,1.526479793,1.526479793,0.2362971815,0.2362971815
T2_SPATIOTEMPORAL_OOS,B1,337046N1180143W001,6,1,1.94288383,2.784388158,0.02328256739,1.94288383,2.784388158,0.02328256739,0.8333333333,0.6559963718,0.4266903215,4.115,3.899818372,3.348333333,1.115430214,1.405449503,0.2860210676,0.4197459941
T2_SPATIOTEMPORAL_OOS,B1,337046N1180143W002,6,1,11.35248396,14.05482401,2.589913904,11.35248396,14.05482401,2.589913904,0.8333333333,0.2587926175,0.1885430203,14.675,16.07403237,12.72833333,2.01920836,1.375849373,0.1256192792,0.1080934429
T2_SPATIOTEMPORAL_OOS,B1,337057N1180070W001,13,1,12.41337475,14.26189383,-3.86024055,12.41337475,14.26189383,-3.86024055,0.6923076923,0.3169695582,0.151248181,27,15.78338952,13.92307692,1.521495685,1.50970217,0.09639853871,0.1084316476
T2_SPATIOTEMPORAL_OOS,B1,337059N1180056W001,13,1,11.33645168,13.63408027,-3.86024055,11.33645168,13.63408027,-3.86024055,0.6923076923,0.3298541642,0.1525123356,24,15.12639059,12.84615385,1.492310317,1.50970217,0.09865607452,0.1175217258
T2_SPATIOTEMPORAL_OOS,B1,337105N1178932W001,13,1,16.52243867,23.83892565,-2.423504682,16.52243867,23.83892565,-2.423504682,0.6923076923,0.6340086824,0.1125787517,19.72,25.35008861,18.29923077,1.511162954,1.776792102,0.05961174248,0.09709654601
T2_SPATIOTEMPORAL_OOS,B1,337105N1178932W002,13,1,9.887052997,13.54170684,-2.217349781,9.887052997,13.54170684,-2.217349781,0.8461538462,0.719637979,0.2518111258,20.53,15.7085878,12.02076923,2.166880966,2.133716234,0.1379424423,0.1775024703
T2_SPATIOTEMPORAL_OOS,B1,337112N1177826W001,4,1,38.40941935,41.77861958,-18.07989152,38.40941935,41.77861958,-18.07989152,0.25,-4.994258181,-0.3666380653,34.75,39.68311984,37.25,-2.095499743,-1.159419354,-0.05280582151,-0.03112535179
T2_SPATIOTEMPORAL_OOS,B1,337141N1179955W001,12,1,2.73122074,3.427374292,-1.113972246,2.73122074,3.427374292,-1.113972246,0.8333333333,0.7293273496,0.2270778445,6.3725,3.89847406,3.33,0.4710997685,0.59877926,0.1208420939,0.1798135916
T2_SPATIOTEMPORAL_OOS,B1,337148N1177696W001,7,1,2.983209068,3.55302661,-1.439295102,2.983209068,3.55302661,-1.439295102,0.3333333333,-19.91776309,-73.00118514,0.5,0.4813225827,0.3157142857,-3.071704028,-2.667494782,-6.381799106,-8.449078495
T2_SPATIOTEMPORAL_OOS,B1,337148N1177696W002,7,1,5.193813915,6.032502239,-3.586176832,5.193813915,6.032502239,-3.586176832,0.8571428571,0.1162499,0.3987576631,12.625,8.13996841,7.534285714,2.107466171,2.3404718,0.2589034828,0.3106428251
T2_SPATIOTEMPORAL_OOS,B1,337148N1177696W003,7,1,7.046279311,8.136990093,-3.82031377,7.046279311,8.136990093,-3.82031377,0.8571428571,0.239023972,0.2657527515,13.84,9.85122835,8.724285714,1.714238256,1.678006403,0.1740126404,0.1923373968
T2_SPATIOTEMPORAL_OOS,B1,337161N1179887W001,3,1,2.669656929,2.946727124,-0.08360988771,2.669656929,2.946727124,-0.08360988771,1,-5.027117175,0.227065229,3.565,5.097025276,3.84,2.150298152,1.170343071,0.4218731584,0.3047768414
T2_SPATIOTEMPORAL_OOS,B1,337188N1180275W001,9,1,6.32253272,8.365392168,-1.149475203,6.32253272,8.365392168,-1.149475203,0.8888888889,0.7047709352,0.4227589745,17,11.01275927,9.406666667,2.647367099,3.084133947,0.2403908989,0.3278668264
T2_SPATIOTEMPORAL_OOS,B1,337216N1178318W001,7,1,2.600032201,3.282793499,-1.936716424,2.600032201,3.282793499,-1.936716424,0.5714285714,-4.562003238,-12.39594019,1.185,0.987384713,0.8014285714,-2.295408786,-1.798603629,-2.324735998,-2.244246953
T2_SPATIOTEMPORAL_OOS,B1,337216N1178318W002,7,1,16.75954692,18.91429837,-6.129564879,16.75954692,18.91429837,-6.129564879,0.7142857143,-0.2284952135,0.1454041707,28.99,20.97218021,18.25428571,2.057881843,1.494738793,0.09812436391,0.08188426633
T2_SPATIOTEMPORAL_OOS,B1,337216N1178318W003,7,1,16.50387357,18.71189294,-5.449557023,16.50387357,18.71189294,-5.449557023,0.8571428571,-0.01284958613,0.1739213628,29.67,20.95860342,18.70285714,2.246710471,2.198983572,0.1071975278,0.1175747403
T2_SPATIOTEMPORAL_OOS,B1,337233N1179421W001,3,1,4.789892147,5.75660684,-4.789892147,4.789892147,5.75660684,-4.789892147,1,0.5202735512,-0.6574988733,5.315,8.872416056,7.663333333,3.115809216,2.873441187,0.3511793402,0.3749597025
T2_SPATIOTEMPORAL_OOS,B1,337233N1179421W002,3,1,0.9238096466,1.354341199,0.9238096466,0.9238096466,1.354341199,0.9238096466,1,0.5453975463,-2.272701468,0.895,2.088771569,1.95,0.7344303701,1.026190353,0.3516087547,0.5262514633
T2_SPATIOTEMPORAL_OOS,B1,337233N1179421W003,3,1,5.002871861,6.052920613,-5.002871861,5.002871861,6.052920613,-5.002871861,1,0.4944831846,-1.352296088,4.83,8.810064321,7.876666667,2.757143708,2.873794805,0.3129538681,0.3648491078
T2_SPATIOTEMPORAL_OOS,B1,337279N1179386W001,13,1,6.989879411,9.227148458,-2.043200248,6.989879411,9.227148458,-2.043200248,0.7692307692,0.6920244303,0.2588440962,15.5,10.80459411,8.762307692,1.577445651,1.772428281,0.1459976779,0.2022787082
T2_SPATIOTEMPORAL_OOS,B1,337281N1177946W001,11,1,45.32517561,74.19804433,-14.40563037,45.32517561,74.19804433,-14.40563037,0.9090909091,-0.2451770783,0.008738841551,36.5,75.93059031,47.81818182,1.732545982,2.493006211,0.02281749655,0.05213511088
T2_SPATIOTEMPORAL_OOS,B1,337304N1177898W001,2,1,6.228402002,6.884817995,-2.933892861,6.228402002,6.884817995,-2.933892861,0.5,-46.40071882,0.03263839137,7,8.602325267,7,1.717507272,0.7715979976,0.1996561649,0.1102282854
T2_SPATIOTEMPORAL_OOS,B1,337304N1180246W001,10,1,10.29074433,14.6912495,-3.930931066,10.29074433,14.6912495,-3.930931066,0.7777777778,-0.1148245077,0.1644831102,21.5,16.45979951,12.15,1.768550017,1.859255666,0.1074466317,0.1530251577
T2_SPATIOTEMPORAL_OOS,B1,337305N1180330W001,13,1,5.102726289,6.785869874,-2.552548243,5.102726289,6.785869874,-2.552548243,0.7692307692,0.4611468591,0.2666682,15,8.119302736,6.692307692,1.333432862,1.589581403,0.1642299721,0.237523658
T2_SPATIOTEMPORAL_OOS,B1,337334N1178220W001,4,1,19.68256483,22.59469509,-2.952476464,19.68256483,22.59469509,-2.952476464,0.5,-1.464770669,0.1221037784,20.575,24.12296624,20.575,1.528271143,0.8924351684,0.06335336742,0.04337473479
T2_SPATIOTEMPORAL_OOS,B1,337344N1178235W001,4,1,7.837203258,8.679440625,-6.952476464,7.837203258,8.679440625,-6.952476464,0.5,-1.758744439,-0.9089992446,8.125,7.800801241,7.325,-0.8786393842,-0.5122032575,-0.1126345047,-0.06992535939
T2_SPATIOTEMPORAL_OOS,B1,337370N1178012W001,4,1,10.21249585,13.89152729,-9.456322209,10.21249585,13.89152729,-9.456322209,0.75,-24.62104796,-0.3802935699,16.325,14.57677948,11.725,0.6852521847,1.512504147,0.0470098478,0.1289982215
T2_SPATIOTEMPORAL_OOS,B1,337374N1179933W001,14,1,1.28489677,1.479519911,-0.9481043467,1.28489677,1.479519911,-0.9481043467,0.7142857143,0.7421014082,0.5119444556,1.4125,2.127028444,1.483571429,0.6475085326,0.1986746586,0.3044193107,0.1339164766
T2_SPATIOTEMPORAL_OOS,B1,337374N1179933W002,8,1,5.945811103,7.189051798,-0.6192741374,5.945811103,7.189051798,-0.6192741374,0.75,0.5949859062,0.4202403183,10.6825,9.443383266,7.76875,2.254331467,1.822938897,0.2387207427,0.23465022
T2_SPATIOTEMPORAL_OOS,B1,337374N1179933W003,8,1,7.040249584,10.83080118,-0.6080394441,7.040249584,10.83080118,-0.6080394441,1,0.4127344592,0.3505979224,10.8675,13.44121367,10.19,2.610412495,3.149750416,0.1942095825,0.3091021017
T2_SPATIOTEMPORAL_OOS,B1,337425N1178213W001,2,1,69.10376484,84.57547047,-69.10376484,69.10376484,84.57547047,-69.10376484,1,-1.037568112,-2.13719918,47.75,85.35587267,70.75,0.7804022076,1.646235155,0.009142923423,0.02326834142
T2_SPATIOTEMPORAL_OOS,B1,337525N1179058W001,7,1,2.249173347,3.062367713,-1.601196378,2.249173347,3.062367713,-1.601196378,0.8571428571,-5.215128385,-4.728959352,0.925,1.395482507,1.022857143,-1.666885205,-1.226316204,-1.194486636,-1.19891249
T2_SPATIOTEMPORAL_OOS,B1,337525N1179058W002,7,1,11.07698574,12.17276916,-3.209490711,11.07698574,12.17276916,-3.209490711,1,0.3080702528,0.3690093408,25.945,15.47648354,14.23428571,3.303714379,3.157299977,0.2134667329,0.2218095126
T2_SPATIOTEMPORAL_OOS,B1,337525N1179058W003,7,1,21.34290614,24.90148158,-7.023796829,21.34290614,24.90148158,-7.023796829,0.8571428571,-0.2878323147,0.135552936,32.505,27.44228125,23.82857143,2.540799667,2.485665286,0.09258704275,0.1043144904
T2_SPATIOTEMPORAL_OOS,B1,337589N1179207W001,1,1,0.03968668059,0.03968668059,0.03968668059,0.03968668059,0.03968668059,0.03968668059,1,,,0,4,4,3.960313319,3.960313319,0.9900783299,0.9900783299
T2_SPATIOTEMPORAL_OOS,B1,337591N1180435W001,7,1,2.584205622,3.070848153,-1.660943923,2.584205622,3.070848153,-1.660943923,0.8571428571,-1.529457967,-1.597808474,2.27,1.929407755,1.472857143,-1.141440398,-1.111348479,-0.5916014358,-0.7545527987
T2_SPATIOTEMPORAL_OOS,B1,337591N1180435W002,7,1,11.61503061,14.36209546,-4.488254243,11.61503061,14.36209546,-4.488254243,1,-0.03844315032,0.2736999404,25.89,17.14078845,14.89142857,2.778692983,3.276397962,0.1621099864,0.2200190497
T2_SPATIOTEMPORAL_OOS,B1,337591N1180435W003,7,1,8.856314701,10.34656055,-1.479671555,8.856314701,10.34656055,-1.479671555,0.8571428571,0.3935783173,0.3384625045,13.185,12.72152057,10.15142857,2.374960025,1.29511387,0.1866883767,0.1275794694
T2_SPATIOTEMPORAL_OOS,B1,337593N1180743W001,13,1,7.591031385,10.21944507,-2.471561471,7.591031385,10.21944507,-2.471561471,0.9166666667,0.7437741313,0.3864331941,20,13.15587029,10.15384615,2.936425215,2.562814769,0.2232026579,0.2523984242
T2_SPATIOTEMPORAL_OOS,B1,337595N1180740W001,11,1,9.365445186,12.47706484,-1.091609824,9.365445186,12.47706484,-1.091609824,0.8181818182,0.4300170749,0.2688386986,15.3,14.59332911,11,2.116264273,1.634554814,0.145015867,0.1485958922
T2_SPATIOTEMPORAL_OOS,B1,337646N1178432W001,8,1,3.117752712,3.91357347,-1.364833339,3.117752712,3.91357347,-1.364833339,0.25,-3.295252209,-12.70980384,1.5725,1.120262246,0.97625,-2.793311224,-2.141502712,-2.493444043,-2.193600729
T2_SPATIOTEMPORAL_OOS,B1,337646N1178432W002,8,1,12.59976697,14.92158447,-3.82235605,12.59976697,14.92158447,-3.82235605,1,0.1794636467,0.2097620085,27.775,17.0232914,14.8125,2.101706927,2.212733026,0.123460668,0.1493828203
T2_SPATIOTEMPORAL_OOS,B1,337646N1178432W003,8,1,13.9199303,18.17604121,-5.899827398,13.9199303,18.17604121,-5.899827398,1,-0.3187995359,0.1116685285,22.34,19.89897076,15.88375,1.722929553,1.963819696,0.08658385267,0.1236370313
T2_SPATIOTEMPORAL_OOS,B1,337754N1178448W001,13,1,8.338538113,10.78828244,-1.730531151,8.338538113,10.78828244,-1.730531151,0.8333333333,0.5362738255,0.2216916184,11,12.26941162,9.461538462,1.481129183,1.123000348,0.1207172135,0.1186910937
T2_SPATIOTEMPORAL_OOS,B1,337779N1179480W001,6,1,2.774220184,3.753333214,-2.265838001,2.774220184,3.753333214,-2.265838001,0.8333333333,-20.35801626,-4.949054684,1.9,1.653496296,1.371666667,-2.099836918,-1.402553517,-1.26993748,-1.022517752
T2_SPATIOTEMPORAL_OOS,B1,337779N1179480W002,6,1,8.252926706,10.18190388,-1.760809191,8.252926706,10.18190388,-1.760809191,0.8333333333,0.4303787703,0.4609954411,16.2225,13.86896535,11.93333333,3.687061473,3.680406627,0.2658497861,0.3084139632
T2_SPATIOTEMPORAL_OOS,B1,337779N1179480W003,6,1,9.014019007,10.32709984,-1.899150152,9.014019007,10.32709984,-1.899150152,0.6666666667,0.4626281782,0.4857361311,25.7325,14.40273064,12.18833333,4.075630805,3.174314327,0.2829762568,0.2604387524
T2_SPATIOTEMPORAL_OOS,B1,337800N1180851W001,12,1,2.32743108,2.826392372,-1.398041327,2.32743108,2.826392372,-1.398041327,0.9166666667,0.8541944474,0.6091277023,5.625,4.523868183,3.74,1.69747581,1.41256892,0.3752266294,0.3776922245
T2_SPATIOTEMPORAL_OOS,B1,337806N1178326W001,4,1,7.687363681,9.821395982,-7.485044984,7.687363681,9.821395982,-7.485044984,0.75,-1.046784129,-1.461106774,6.015,11.22331947,9.315,1.401923491,1.627636319,0.1249116622,0.1747328308
T2_SPATIOTEMPORAL_OOS,B1,337856N1178834W001,7,1,4.850892126,5.84402245,-2.134013925,4.850892126,5.84402245,-2.134013925,0.2857142857,-1.877172258,-5.850887788,2.915,2.412144867,2.027142857,-3.431877583,-2.823749269,-1.422749368,-1.392970041
T2_SPATIOTEMPORAL_OOS,B1,337856N1178834W002,7,1,8.227531565,9.139983882,-3.661147514,8.227531565,9.139983882,-3.661147514,0.7142857143,0.2237294537,0.4404151347,16.87,12.45959871,11.09142857,3.319614827,2.863897007,0.2664303164,0.2582081279
T2_SPATIOTEMPORAL_OOS,B1,337856N1178834W003,7,1,9.359739799,10.32298181,-3.021143032,9.359739799,10.32298181,-3.021143032,0.8571428571,0.3916237237,0.4174195392,21.23,13.64394162,12.78857143,3.320959811,3.428831629,0.2434017899,0.2681168611
T2_SPATIOTEMPORAL_OOS,B1,337910N1178268W001,15,1,4.236998214,4.677282713,-3.613518466,4.236998214,4.677282713,-3.613518466,0.7333333333,-3.958164601,-5.127823763,1.4,1.931072241,1.253333333,-2.746210472,-2.98366488,-1.422116901,-2.380583681
T2_SPATIOTEMPORAL_OOS,B1,337959N1180672W001,7,1,2.312339634,2.844903019,-1.532038938,2.312339634,2.844903019,-1.532038938,0.7142857143,-0.4950734231,-0.6606681951,2.83,2.209641212,1.791428571,-0.6352618066,-0.5209110624,-0.2874954554,-0.2907796999
T2_SPATIOTEMPORAL_OOS,B1,337959N1180672W002,7,1,10.66363212,11.90049094,-2.141923725,10.66363212,11.90049094,-2.141923725,0.8571428571,0.4050841514,0.348556707,15.335,14.76119285,12.20714286,2.860701907,1.543510735,0.1937988303,0.1264432434
T2_SPATIOTEMPORAL_OOS,B1,337959N1180672W003,7,1,7.411474388,8.858376872,-2.734855214,7.411474388,8.858376872,-2.734855214,1,0.4488512467,0.4580093584,16.26,12.10228196,10.60571429,3.243905085,3.194239898,0.2680407791,0.3011810249
T2_SPATIOTEMPORAL_OOS,B1,337995N1178787W001,7,1,6.145363046,7.369030905,-2.713050141,6.145363046,7.369030905,-2.713050141,0.4285714286,-0.5602282336,-1.677819508,4.7,4.722195313,3.727142857,-2.646835593,-2.418220189,-0.5605095549,-0.6488133891
T2_SPATIOTEMPORAL_OOS,B1,337995N1178787W002,7,1,5.67078019,6.350400339,-3.022850356,5.67078019,6.350400339,-3.022850356,0.8571428571,0.3378996384,0.4271957789,13.025,8.567475041,7.734285714,2.217074702,2.063505524,0.2587780753,0.2667997537
T2_SPATIOTEMPORAL_OOS,B1,337995N1178787W003,7,1,7.518729795,8.559757956,-4.068856332,7.518729795,8.559757956,-4.068856332,0.8571428571,0.1814449608,0.4229885263,21.31,11.60575104,11.11714286,3.045993082,3.598413062,0.2624554906,0.3236814628
T2_SPATIOTEMPORAL_OOS,B1,338045N1179568W001,13,1,4.122461186,4.351490821,-0.6396190383,4.122461186,4.351490821,-0.6396190383,0.6153846154,-3.49451521,-2.278785686,4,2.433737234,2.230769231,-1.917753587,-1.891691955,-0.7879871173,-0.8479998418
T2_SPATIOTEMPORAL_OOS,B1,338047N1178086W001,25,1,5.981844038,10.33074299,-5.41182153,5.981844038,10.33074299,-5.41182153,0.8,-5.498487891,-0.07382903794,0.38,10.13419676,3.0192,-0.1965462291,-2.962644038,-0.01939435692,-0.981267898
T2_SPATIOTEMPORAL_OOS,B1,338047N1178086W002,25,1,6.002237987,8.969077559,-5.748214407,6.002237987,8.969077559,-5.748214407,0.72,-0.5470743693,-0.2279228104,1.12,8.37651837,2.9652,-0.5925591887,-3.037037987,-0.07074051086,-1.024227029
T2_SPATIOTEMPORAL_OOS,B1,338161N1180207W001,1,1,1.260891459,1.260891459,1.260891459,1.260891459,1.260891459,1.260891459,1,,,0,2,2,0.7391085407,0.7391085407,0.3695542704,0.3695542704
T2_SPATIOTEMPORAL_OOS,B1,338170N1179764W001,8,1,5.008329326,6.010403266,-0.3723700991,5.008329326,6.010403266,-0.3723700991,0.75,0.7181866608,0.40718035,9.75,8.124038405,6.5,2.113635139,1.491670674,0.2601705006,0.2294877961
T2_SPATIOTEMPORAL_OOS,B1,338205N1180164W001,7,1,2.264145604,2.598624692,-1.898390901,2.264145604,2.598624692,-1.898390901,0.7142857143,0.01403203987,0.1732404782,3.565,2.874250213,2.38,0.2756255206,0.1158543965,0.09589475521,0.04867831785
T2_SPATIOTEMPORAL_OOS,B1,338205N1180164W002,4,1,7.9114495,10.60801039,5.519317031,7.9114495,10.60801039,5.519317031,1,0.3864947504,0.1720319383,10.38,14.58247236,11.705,3.974461966,3.7935505,0.2725506258,0.3240965827
T2_SPATIOTEMPORAL_OOS,B1,338205N1180164W003,7,1,6.721531757,8.893901486,-1.99550728,6.721531757,8.893901486,-1.99550728,0.5714285714,0.410075372,0.4419327516,6.45,11.91235253,8.688571429,3.018451047,1.967039671,0.2533883243,0.2263939115
T2_SPATIOTEMPORAL_OOS,B1,338229N1179374W001,6,1,3.98970571,4.659725329,-2.407930548,3.98970571,4.659725329,-2.407930548,0.5,-51.37351307,-22.08935831,1.6375,1.062834261,0.8783333333,-3.596891068,-3.111372376,-3.384244562,-3.542359442
T2_SPATIOTEMPORAL_OOS,B1,338229N1179374W002,6,1,5.485355015,5.953038538,-1.746335952,5.485355015,5.953038538,-1.746335952,0.6666666667,0.4399281964,0.4211876399,11.5775,7.828020184,6.726666667,1.874981646,1.241311652,0.2395218206,0.1845359245
T2_SPATIOTEMPORAL_OOS,B1,338229N1179374W003,6,1,4.236602935,6.027753629,-2.257988581,4.236602935,6.027753629,-2.257988581,1,0.5760275338,0.6280655581,13.635,9.887870516,8.125,3.860116886,3.888397065,0.3903891015,0.4785719464
T2_SPATIOTEMPORAL_OOS,B1,338250N1179465W001,13,1,2.541224378,3.530757314,-1.332238307,2.541224378,3.530757314,-1.332238307,0.9230769231,0.774577811,0.6094186543,5,5.751254044,4.461538462,2.22049673,1.920314083,0.3860891403,0.4304152256
T2_SPATIOTEMPORAL_OOS,B1,338285N1179436W001,13,1,4.051708949,4.801945381,-1.234218134,4.051708949,4.801945381,-1.234218134,0.6666666667,0.5117869173,0.3832040478,9,6.195531889,5,1.393586508,0.9482910511,0.2249341191,0.1896582102
T2_SPATIOTEMPORAL_OOS,B1,338285N1179891W001,1,1,1.573410901,1.573410901,1.573410901,1.573410901,1.573410901,1.573410901,1,,,0,2,2,0.4265890986,0.4265890986,0.2132945493,0.2132945493
T2_SPATIOTEMPORAL_OOS,B1,338320N1180539W001,12,1,3.701675763,4.915497683,-1.013697841,3.701675763,4.915497683,-1.013697841,0.6,-2.197087195,-0.8273087222,2.165,3.640132781,2.528333333,-1.275364901,-1.17334243,-0.3503621922,-0.4640774278
T2_SPATIOTEMPORAL_OOS,B1,338327N1178668W001,6,1,5.788317239,7.0680896,-3.334806885,5.788317239,7.0680896,-3.334806885,0.5,-1.289455796,-0.9365831623,7.335,5.272489924,4.521666667,-1.795599676,-1.266650572,-0.3405600962,-0.280129135
T2_SPATIOTEMPORAL_OOS,B1,338327N1178668W002,6,1,5.704307277,6.104420936,-1.451523554,5.704307277,6.104420936,-1.451523554,0.5,0.2360905062,0.1446501589,8.7525,6.617029797,5.561666667,0.512608861,-0.1426406108,0.0774681204,-0.02564709814
T2_SPATIOTEMPORAL_OOS,B1,338327N1178668W003,6,1,6.327773272,6.678973443,-2.373525512,6.327773272,6.678973443,-2.373525512,0.5,-0.2135782647,0.0192736605,8.87,6.759501954,5.603333333,0.08052851084,-0.7244399385,0.01191337933,-0.129287318
T2_SPATIOTEMPORAL_OOS,B1,338349N1180575W001,12,1,3.874303484,4.866776206,-1.076197841,3.874303484,4.866776206,-1.076197841,0.4545454545,-0.9066277298,-0.4651609848,3.2875,4.027198158,2.9225,-0.8395780485,-0.9518034837,-0.2084769648,-0.3256812605
T2_SPATIOTEMPORAL_OOS,B1,338366N1179547W001,11,1,2.590711643,2.953316434,-0.8897403094,2.590711643,2.953316434,-0.8897403094,0.9090909091,0.7574973729,0.5346686802,6,4.337992833,3.545454545,1.384676399,0.9547429027,0.3191974841,0.2692864597
T2_SPATIOTEMPORAL_OOS,B1,338451N1179506W001,13,1,3.573399945,5.168434464,-1.359115227,3.573399945,5.168434464,-1.359115227,0.8181818182,0.5195350359,0.4228523647,7,6.900390178,4.538461538,1.731955714,0.9650615937,0.2509938814,0.2126406901
T2_SPATIOTEMPORAL_OOS,B1,338469N1179285W001,13,1,4.738032377,5.529893408,-1.200413427,4.738032377,5.529893408,-1.200413427,0.6666666667,-0.2381343715,0.1005964381,9,5.916079783,5.153846154,0.3861863751,0.4158137768,0.0652774116,0.08068028505
T2_SPATIOTEMPORAL_OOS,B1,338488N1179110W001,6,1,4.967264615,5.646960389,-2.923403988,4.967264615,5.646960389,-2.923403988,0.5,-8.177769935,-10.87055239,2.7925,1.800374961,1.491666667,-3.846585429,-3.475597948,-2.136546837,-2.330009798
T2_SPATIOTEMPORAL_OOS,B1,338488N1179110W002,6,1,3.693937264,4.031146997,-2.411714124,3.693937264,4.031146997,-2.411714124,0.8333333333,0.3250193464,0.4687426806,6.77,5.535569829,4.69,1.504422832,0.9960627356,0.2717737972,0.2123801142
T2_SPATIOTEMPORAL_OOS,B1,338490N1179163W001,13,1,2.726965373,3.379290865,-0.5700923191,2.726965373,3.379290865,-0.5700923191,0.7,0.2280345835,-0.2061959632,3,3.100868365,2.384615385,-0.2784225006,-0.3423499886,-0.0897885585,-0.1435661242
T2_SPATIOTEMPORAL_OOS,B1,338490N1179166W001,13,1,2.766299756,3.278980282,-0.5700923191,2.766299756,3.278980282,-0.5700923191,0.8,0.4991622725,0.09869083567,5,3.475186769,2.846153846,0.1962064869,0.07985408985,0.0564592639,0.02805684238
T2_SPATIOTEMPORAL_OOS,B1,338509N1178361W001,6,1,5.549252308,6.516611066,-0.5670415364,5.549252308,6.516611066,-0.5670415364,0.3333333333,-3.154886697,-4.515555098,4.09,3.268139124,2.77,-3.248471942,-2.779252308,-0.9939821468,-1.003340183
